"Status","Order","Family","Genus","Binomial","Log_mass","Combined_mass","Ancestral.mass","Mass.change"
"extant","Rodentia","Heteromyidae","Perognathus","Perognathus amplus",1.07,11.7,2.788125,1.718125
"extant","Diprotodontia","Potoroidae","Potorous","Potorous tridactylus",3.04,1100,4.76243902439024,1.72243902439024
"extant","Diprotodontia","Psuedocheiridae","Pseudochirops","Pseudochirops archeri",3.04,1091.5,4.76243902439024,1.72243902439024
"extant","Carnivora","Herpestidae","Galerella","Galerella flavescens",2.88,750,4.60282608695652,1.72282608695652
"extant","Carnivora","Herpestidae","Galerella","Galerella swalius",2.88,750,4.60282608695652,1.72282608695652
"extant","Carnivora","Herpestidae","Herpestes","Herpestes javanicus",2.88,750,4.60282608695652,1.72282608695652
"extant","Primates","Callitrichidae","Saguinus","Saguinus inustus",2.61,410.5,4.338,1.728
"extant","Rodentia","Heteromyidae","Perognathus","Perognathus fasciatus",1.06,11.5,2.788125,1.728125
"extant","Rodentia","Muridae","Reithrodontomys","Reithrodontomys fulvescens",1.06,11.4,2.788125,1.728125
"extant","Primates","Cheirogaleidae","Phaner","Phaner furcifer",2.6,400,4.338,1.738
"extant","Primates","Callitrichidae","Saguinus","Saguinus imperator",2.6,400,4.338,1.738
"extant","Rodentia","Muridae","Scotinomys","Scotinomys teguina",1.05,11.2,2.788125,1.738125
"extant","Artiodactyla","Bovidae","Madoqua","Madoqua saltiana",3.51,3250,5.24904761904762,1.73904761904762
"extant","Carnivora","Herpestidae","Suricata","Suricata suricatta",2.86,725.5,4.60282608695652,1.74282608695652
"extant","Xenarthra","Dasypodidae","Dasypus","Dasypus kappleri",3.98,9500,5.72461538461538,1.74461538461538
"extant","Primates","Callitrichidae","Saguinus","Saguinus fuscicollis",2.59,387,4.338,1.748
"extant","Primates","Callitrichidae","Saguinus","Saguinus tripartitus",2.59,393.5,4.338,1.748
"extant","Rodentia","Muridae","Pseudomys","Pseudomys delicatulus",1.04,11,2.788125,1.748125
"extant","Rodentia","Muridae","Pseudomys","Pseudomys pilligaensis",1.04,11,2.788125,1.748125
"extant","Rodentia","Heteromyidae","Perognathus","Perognathus inornatus",1.04,10.9,2.788125,1.748125
"extant","Rodentia","Muridae","Reithrodontomys","Reithrodontomys montanus",1.04,10.9,2.788125,1.748125
"extant","Rodentia","Muridae","Reithrodontomys","Reithrodontomys raviventris",1.04,11,2.788125,1.748125
"extant","Carnivora","Herpestidae","Crossarchus","Crossarchus ansorgei",2.85,700,4.60282608695652,1.75282608695652
"extant","Carnivora","Viverridae","Prionodon","Prionodon linsang",2.85,700,4.60282608695652,1.75282608695652
"extant","Carnivora","Mustelidae","Mustela","Mustela lutreolina",2.85,706.6,4.60282608695652,1.75282608695652
"extant","Rodentia","Myoxidae","Graphiurus","Graphiurus parvus",1.02,10.5,2.788125,1.768125
"extant","Rodentia","Heteromyidae","Microdipodops","Microdipodops megacephalus",1.02,10.5,2.788125,1.768125
"extant","Artiodactyla","Bovidae","Neotragus","Neotragus batesi",3.48,3000,5.24904761904762,1.76904761904762
"extant","Rodentia","Muridae","Dendromus","Dendromus mesomelas",1.01,10.2,2.788125,1.778125
"extant","Rodentia","Muridae","Lophuromys","Lophuromys melanonyx",1.01,10.2,2.788125,1.778125
"extant","Rodentia","Muridae","Microhydromys","Microhydromys richardsoni",1.01,10.3,2.788125,1.778125
"extant","Diprotodontia","Psuedocheiridae","Hemibelideus","Hemibelideus lemuroides",2.98,952.5,4.76243902439024,1.78243902439024
"extant","Rodentia","Muridae","Desmodilliscus","Desmodilliscus braueri",1,10,2.788125,1.788125
"extant","Rodentia","Muridae","Mus","Mus mahomet",1,10,2.788125,1.788125
"extant","Artiodactyla","Tragulidae","Moschiola","Moschiola meminna",3.46,2938.15,5.24904761904762,1.78904761904762
"extant","Carnivora","Herpestidae","Mungotictis","Mungotictis decemlineata",2.81,650,4.60282608695652,1.79282608695652
"extant","Carnivora","Herpestidae","Salanoia","Salanoia concolor",2.81,650,4.60282608695652,1.79282608695652
"extant","Primates","Callitrichidae","Callithrix","Callithrix humeralifer",2.54,350,4.338,1.798
"extant","Primates","Callitrichidae","Callithrix","Callithrix aurita",2.53,342,4.338,1.808
"extant","Primates","Callitrichidae","Callithrix","Callithrix flaviceps",2.53,342,4.338,1.808
"extant","Primates","Callitrichidae","Callithrix","Callithrix geoffroyi",2.53,342,4.338,1.808
"extant","Primates","Callitrichidae","Callithrix","Callithrix kuhlii",2.53,342,4.338,1.808
"extant","Primates","Callitrichidae","Callithrix","Callithrix penicillata",2.53,342,4.338,1.808
"extant","Diprotodontia","Psuedocheiridae","Pseudocheirus","Pseudocheirus peregrinus",2.95,900,4.76243902439024,1.81243902439024
"extant","Artiodactyla","Tragulidae","Tragulus","Tragulus javanicus",3.435,2775,5.24904761904762,1.81404761904762
"extant","Rodentia","Muridae","Mus","Mus setulosus",0.97,9.4,2.788125,1.818125
"extant","Rodentia","Muridae","Reithrodontomys","Reithrodontomys megalotis",0.97,9.4,2.788125,1.818125
"extant","Rodentia","Muridae","Dendromus","Dendromus melanotis",0.96,9.1,2.788125,1.828125
"extant","Rodentia","Muridae","Mus","Mus bufo",0.96,9.2,2.788125,1.828125
"extant","Rodentia","Muridae","Baiomys","Baiomys musculus",0.95,9,2.788125,1.838125
"extant","Primates","Cheirogaleidae","Microcebus","Microcebus coquereli",2.49,308,4.338,1.848
"extant","Primates","Cheirogaleidae","Mirza","Mirza coquereli",2.49,308,4.338,1.848
"extant","Rodentia","Heteromyidae","Perognathus","Perognathus flavescens",0.94,8.8,2.788125,1.848125
"extant","Artiodactyla","Bovidae","Madoqua","Madoqua piacentinii",3.4,2500,5.24904761904762,1.84904761904762
"extant","Artiodactyla","Suidae","Potamochoerus","Potamochoerus larvatus",3.395,48781.25,5.24904761904762,1.85404761904762
"extant","Primates","Galagonidae","Euoticus","Euoticus elegantulus",2.48,300,4.338,1.858
"extant","Peramelemorphia","Peramelidae","Isoodon","Isoodon macrourus",3.2,1600,5.06,1.86
"extant","Carnivora","Herpestidae","Galerella","Galerella sanguinea",2.74,550,4.60282608695652,1.86282608695652
"extant","Carnivora","Herpestidae","Galidictis","Galidictis fasciata",2.74,550,4.60282608695652,1.86282608695652
"extant","Primates","Callitrichidae","Callithrix","Callithrix jacchus",2.47,292,4.338,1.868
"extant","Rodentia","Muridae","Reithrodontomys","Reithrodontomys humulis",0.92,8.3,2.788125,1.868125
"extant","Diprotodontia","Pseudocheiridae","Pseudochirops","Pseudochirops albertisii",2.89,784.9,4.76243902439024,1.87243902439024
"extant","Carnivora","Mustelidae","Vormela","Vormela peregusna",2.73,543,4.60282608695652,1.87282608695652
"extant","Carnivora","Mustelidae","Mustela","Mustela africana",2.73,537,4.60282608695652,1.87282608695652
"extant","Rodentia","Muridae","Gerbillus","Gerbillus henleyi",0.9,8,2.788125,1.888125
"extant","Rodentia","Dipodidae","Sicista","Sicista betulina",0.9,8,2.788125,1.888125
"extant","Rodentia","Muridae","Baiomys","Baiomys taylori",0.9,8,2.788125,1.888125
"extant","Carnivora","Viverridae","Prionodon","Prionodon pardicolor",2.71,512,4.60282608695652,1.89282608695652
"extant","Primates","Cebidae","Saimiri","Saimiri oerstedii",2.44,278.5,4.338,1.898
"extant","Rodentia","Heteromyidae","Perognathus","Perognathus flavus",0.89,7.7,2.788125,1.898125
"extant","Carnivora","Viverridae","Poiana","Poiana richardsonii",2.7,500,4.60282608695652,1.90282608695652
"extant","Carnivora","Mustelidae","Mustela","Mustela nudipes",2.7,500,4.60282608695652,1.90282608695652
"extant","Dasyuromorphia","Dasyuridae","Neophascogale","Neophascogale lorentzi",2.33,212,4.23666666666667,1.90666666666667
"extant","Rodentia","Muridae","Dendromus","Dendromus mystacalis",0.88,7.6,2.788125,1.908125
"extant","Rodentia","Heteromyidae","Perognathus","Perognathus longimembris",0.88,7.6,2.788125,1.908125
"extant","Primates","Galagonidae","Galago","Galago alleni",2.41,260,4.338,1.928
"extant","Peramelemorphia","Peramelidae","Macrotis","Macrotis lagotis",3.13,1350,5.06,1.93
"extant","Dasyuromorphia","Dasyuridae","Myoictis","Myoictis melas",2.3,200,4.23666666666667,1.93666666666667
"extant","Primates","Galagonidae","Galago","Galago gallarum",2.4,250,4.338,1.938
"extant","Dasyuromorphia","Dasyuridae","Phascogale","Phascogale tapoatafa",2.29,193.5,4.23666666666667,1.94666666666667
"extant","Rodentia","Heteromyidae","Perognathus","Perognathus merriami",0.84,6.8,2.788125,1.948125
"extant","Diprotodontia","Pseudocheiridae","Pseudocheirus","Pseudocheirus forbesi",2.81,649,4.76243902439024,1.95243902439024
"extant","Carnivora","Mustelidae","Mustela","Mustela lutreola",2.64,440,4.60282608695652,1.96282608695652
"extant","Primates","Loridae","Arctocebus","Arctocebus aureus",2.37,235,4.338,1.968
"extant","Rodentia","Muridae","Mus","Mus setzeri",0.82,6.6,2.788125,1.968125
"extant","Peramelemorphia","Peroryctidae","Echymipera","Echymipera clara",3.09,1236.5,5.06,1.97
"extant","Primates","Galagonidae","Euoticus","Euoticus pallidus",2.36,230,4.338,1.978
"extant","Primates","Loridae","Loris","Loris tardigradus",2.355,227.65,4.338,1.983
"extant","Xenarthra","Myrmecophagidae","Tamandua","Tamandua tetradactyla",3.74,5515.1,5.72461538461538,1.98461538461538
"extant","Carnivora","Mustelidae","Mustela","Mustela sibirica",2.61,405,4.60282608695652,1.99282608695652
"extant","Xenarthra","Dasypodidae","Cabassous","Cabassous tatouay",3.73,5350,5.72461538461538,1.99461538461538
"extant","Rodentia","Muridae","Mus","Mus indutus",0.79,6.2,2.788125,1.998125
"extant","Rodentia","Muridae","Mus","Mus minutoides",0.79,6.2,2.788125,1.998125
"extant","Diprotodontia","Petauridae","Petaurus","Petaurus australis",2.76,575,4.76243902439024,2.00243902439024
"extant","Rodentia","Muridae","Mus","Mus musculoides",0.78,6,2.788125,2.008125
"extant","Rodentia","Muridae","Micromys","Micromys minutus",0.78,6,2.788125,2.008125
"extant","Rodentia","Hydrochaeridae","Hydrochaeris","Hydrochaeris hydrochaeris",4.8,62449.6,2.788125,2.011875
"extant","Xenarthra","Megalonychidae","Choloepus","Choloepus didactylus",3.71,5160,5.72461538461538,2.01461538461538
"extant","Primates","Galagonidae","Galago","Galago matschiei",2.32,210,4.338,2.018
"extant","Primates","Loridae","Arctocebus","Arctocebus calabarensis",2.32,210,4.338,2.018
"extant","Peramelemorphia","Peroryctidae","Echymipera","Echymipera rufescens",3.04,1100,5.06,2.02
"extant","Primates","Tarsiidae","Tarsius","Tarsius spectrum",2.3,200,4.338,2.038
"extant","Diprotodontia","Potoroidae","Hypsiprymnodon","Hypsiprymnodon moschatus",2.72,520,4.76243902439024,2.04243902439024
"extant","Xenarthra","Dasypodidae","Cabassous","Cabassous unicinctus",3.68,4800,5.72461538461538,2.04461538461538
"extant","Xenarthra","Dasypodidae","Euphractus","Euphractus sexcinctus",3.68,4782.9,5.72461538461538,2.04461538461538
"extant","Peramelemorphia","Peroryctidae","Echymipera","Echymipera echinista",3,1000,5.06,2.06
"extant","Carnivora","Herpestidae","Dologale","Dologale dybowskii",2.54,350,4.60282608695652,2.06282608695652
"extant","Xenarthra","Megalonychidae","Choloepus","Choloepus hoffmanni",3.66,4750,5.72461538461538,2.06461538461538
"extant","Xenarthra","Dasypodidae","Chaetophractus","Chaetophractus villosus",3.66,4540,5.72461538461538,2.06461538461538
"extant","Peramelemorphia","Peramelidae","Perameles","Perameles nasuta",2.99,975,5.06,2.07
"extant","Carnivora","Mustelidae","Poecilogale","Poecilogale albinucha",2.53,340,4.60282608695652,2.07282608695652
"extant","Carnivora","Mustelidae","Spilogale","Spilogale putorius",2.53,341,4.60282608695652,2.07282608695652
"extant","Xenarthra","Dasypodidae","Dasypus","Dasypus pilosus",3.65,4445,5.72461538461538,2.07461538461538
"extant","Primates","Cheirogaleidae","Cheirogaleus","Cheirogaleus medius",2.26,181,4.338,2.078
"extant","Peramelemorphia","Peroryctidae","Echymipera","Echymipera davidi",2.98,950,5.06,2.08
"extant","Carnivora","Mustelidae","Conepatus","Conepatus humboldtii",2.52,328,4.60282608695652,2.08282608695652
"extant","Xenarthra","Bradypodidae","Bradypus","Bradypus variegatus",3.64,4335,5.72461538461538,2.08461538461538
"extant","Rodentia","Muridae","Delanymys","Delanymys brooksi",0.7,5,2.788125,2.088125
"extant","Rodentia","Muridae","Steatomys","Steatomys parvus",0.7,5,2.788125,2.088125
"extant","Dasyuromorphia","Dasyuridae","Phascolosorex","Phascolosorex dorsalis",2.14,138.5,4.23666666666667,2.09666666666667
"extant","Xenarthra","Dasypodidae","Dasypus","Dasypus novemcinctus",3.62,4203.8,5.72461538461538,2.10461538461538
"extant","Xenarthra","Myrmecophagidae","Tamandua","Tamandua mexicana",3.62,4210,5.72461538461538,2.10461538461538
"extant","Rodentia","Muridae","Neusticomys","Neusticomys oyapocki",0.67,4.7,2.788125,2.118125
"extant","Peramelemorphia","Peramelidae","Perameles","Perameles gunnii",2.94,870,5.06,2.12
"extant","Diprotodontia","Pseudocheiridae","Pseudocheirus","Pseudocheirus caroli",2.64,440,4.76243902439024,2.12243902439024
"extant","Carnivora","Herpestidae","Helogale","Helogale parvula",2.48,300,4.60282608695652,2.12282608695652
"extant","Xenarthra","Bradypodidae","Bradypus","Bradypus tridactylus",3.59,3850,5.72461538461538,2.13461538461539
"extant","Xenarthra","Bradypodidae","Bradypus","Bradypus torquatus",3.59,3900,5.72461538461538,2.13461538461539
"extant","Primates","Galagonidae","Galago","Galago moholi",2.2,160,4.338,2.138
"extant","Peramelemorphia","Peroryctidae","Peroryctes","Peroryctes raffrayana",2.92,838.5,5.06,2.14
"extant","Diprotodontia","Petauridae","Dactylopsila","Dactylopsila trivirgata",2.62,413.55,4.76243902439024,2.14243902439024
"extant","Carnivora","Herpestidae","Helogale","Helogale hirtula",2.46,289,4.60282608695652,2.14282608695652
"extant","Xenarthra","Dasypodidae","Cabassous","Cabassous centralis",3.58,3810,5.72461538461538,2.14461538461538
"extant","Peramelemorphia","Peroryctidae","Echymipera","Echymipera kalubu",2.91,825.75,5.06,2.15
"extant","Primates","Galagonidae","Galago","Galago senegalensis",2.18,153,4.338,2.158
"extant","Diprotodontia","Petauridae","Dactylopsila","Dactylopsila palpator",2.6,398,4.76243902439024,2.16243902439024
"extant","Peramelemorphia","Peramelidae","Isoodon","Isoodon obesulus",2.89,775,5.06,2.17
"extant","Diprotodontia","Petauridae","Petaurus","Petaurus gracilis",2.55,353,4.76243902439024,2.21243902439024
